true_complexity,true_equation,true_stdev,found_loss,found_equation
26, ((((0.43775507938172026 + x1) * (x1 / (-0.3681962259412342 - x2))) - cos(-1.03403599429009 * x4)) / (0.8664629215661388 / x2)) + (sqrt(x3 * x5) * log(x5))                                                                                                ,33.34055098643911,6.848930309058, (((x5 * (sqrt(x3) / 1.2614584368339994)) + (((x2 - (x1 * x1)) - (cos(x4) * x2)) - (x1 * (log(x2) * 1.475151630735353)))) + x1) - 3.949049672863993
23, ((sqrt(x1) / 0.0680758408523362) / (((x2 - (0.47207900516126344 - x1)) + -0.47642170441309) / x1)) * cos((0.42146778445866845 * x1) - (x1 / 0.135711787364687))                                                                                           ,16.253023297524553,6.315654340332612, (((x1 + ((37.102506314480074 / (x2 + 3.1038042422043235)) - 4.040311910366304)) * 3.1038042422043235) * cos(x1 * 6.946866681573332)) * cos(cos(x1) / (x1 + cos(x5)))
20, log(-1.093617453465104 / (x2 / -0.349499583282454)) - (cos(x1 / -0.7749654860134425) / ((0.9018914081836742 - (x2 + -0.6726128800607419)) + sqrt(x3)))                                                                                                    ,3.1110150961680785,6.252224323493799, ((0.9224596718258296 / (((exp(x5) + 1.0279051568018747) - x3) * ((cos(x3) * x2) - exp(x4)))) + log(0.7609185290665929 / x2)) - 0.6265458616196689
18, (1.2493094004268066 - x1) - (log(sqrt(x3)) * (x4 * ((-0.2586753997576587 * x4) * (x3 - cos(x4)))))                                                                                                                                                        ,59.74524532097264,6.218133066498647, (((((exp(sqrt(x3 / 1.4022413088312282)) - 2.2813618660319794) * x4) + cos(x3)) * (x4 - cos(x4))) * 0.2522130978697455) - x1
27, ((0.13131526781008182 - (((x1 + 0.4041588909187329) * -0.46474840061785055) * (((x3 / -0.46459075632240027) * x3) / (sqrt(x2) + x1)))) - (exp(sqrt(x1)) - 1.3370325292437706)) + log(x3)                                                                  ,23.797643181669297,5.485701317984848, (((x1 + (x3 * (((x3 + sqrt(x1 / 0.11093787426905323)) - log(((x1 + x2) + -0.07785395773176985) * x2)) + -3.3148775951304303))) + x1) * -0.721788523694642) - sqrt(x2)
27, ((0.31280988555568046 * (x2 - x4)) + (-0.7101700728812209 * (x2 * log(0.5720798882794838 * x4)))) / ((exp(x2) * 0.9144115290899815) * (log(sqrt(x4)) - (0.07488240514831544 * x3)))                                                                       ,3.718922018647776,5.24414810051002, (((log(exp(-0.8967868363000336) / x5) + ((-0.02026756495553145 / (x2 + -0.8967868363000336)) / (log(x2) - 0.44874712354117335))) + cos(x2 * x1)) / (exp(x2) + (-0.03156330852936788 / x2))) / 1.285579612652648
25, ((log(x5) + (log(x4) / ((1.2571015885240688 - ((x3 / x2) / -1.3684885834840146)) * -0.05391957719087445))) * (0.0929062009689599 + log(x2))) + cos(x4 + x5)                                                                                               ,21.24979510384623,5.215819855773463, (log(x5) * log(x2)) + ((log(x4) * 6.128096997636227) - (((33.458224418097195 - x3) + (x2 * -0.9735142208128857)) * ((x2 + sqrt(0.24437833862118455)) * (log(x4) / 5.748518558785185))))
28, log((0.11420717581125646 / x1) / sqrt(x4)) * ((cos(log(x4 * 1.4787058654104213) - x1) * log(x2)) / ((0.7296909118524492 / (x1 * (x3 - x1))) / 0.35282435808899576))                                                                                       ,70.56414419020842,4.985517045766128, (0.9092952184048101 * ((log(x2) * log((cos(log(sqrt(x4))) + x1) + x4)) * ((x1 * (x1 - x3)) * cos(x1 - (log(x4) - -0.39293568687544583))))) + 0.39336881494596626
24, (((-0.1798445822224182 * x2) * x1) * ((((0.37301695775433075 * x1) - x3) * sqrt(x3)) * (x1 + 0.4507169061443444))) + exp(exp(x3 * -0.12808111341692724))                                                                                                  ,421.1055799740132,4.522062307679983, (((x1 * sqrt(x3)) * ((((log(x1) + (x3 + 2.9337327175334305)) - (sqrt(x1) * 2.831437069883159)) * x2) * (-0.3045327700833576 - x1))) * -0.18285100069873636) + 0.36772511511128136
27, (cos((((x2 / -0.09901153692500775) - cos(x2)) + (log(x1) * (x1 * 2.066007572402631))) - (cos(x1) / 0.9539649057395854)) - (x1 * 0.15870412191681021)) / (x2 + -0.6638838448807273)                                                                        ,4.245010944385484,4.452164720714032, (((((exp(3.499568013269278 - exp(x1)) - log(x5)) + -2.515252417180244) + x1) + cos(x3)) * (-0.5471146621249926 / (log(x2) + 0.4068032874382673))) / (cos(cos(exp(x4))) * exp(x2))
17, (x1 * (x1 - -0.2997757954427672)) * ((1.615015710213039 * (x1 / -1.259234825417202)) - cos(cos(x1 / 0.7034932537870883)))                                                                                                                                 ,400.5592346367995,4.374054136149529, (3.4214704454550127 + 0.5457375494554947) + ((((cos(x1 * 2.838879781144458) / 0.7725847742732107) - ((x1 * x1) + 3.5633659872896373)) * 1.3598258037420885) * x1)
20, sqrt(x2) * (3.63893234761134 - (cos(cos((x2 / -0.23713823078909976) * (x4 + ((-0.13178920965652774 + x2) * 0.4807254824529366)))) * x1))                                                                                                                  ,5.392108496313729,4.326257338903442, (((4.742506031046495 - x1) * sqrt(x2)) * cos(cos((-0.35883670738881523 - -0.7626378127195549) * cos(cos(x2 * x3) + x3)))) / 0.7367451405430877
27, (sqrt(x1) / 3.2884327609742603) + ((((1.6542309588808721 - x1) - (x1 * cos(x1 * 1.1479184149622834))) * ((x1 * sqrt(x2)) / (exp(x1) * -0.8205993894151076))) / 0.04370347633027447)                                                                       ,10.194560888813182,4.077342330891489, (x1 + ((cos(-1.0732979202173354 - x1) * ((sqrt(x2) - (cos(x1 * 0.8170357879746752) * sqrt(x2))) * 5.1289403752981455)) - 4.517699054048661)) - (x2 / (exp(x1 * x1) - x1))
12, log((sqrt(x3) + -0.6783545650051788) + exp(x2)) / (-0.13494117998537 / x4)                                                                                                                                                                                ,160.22849264063348,3.6782153396273696, ((x4 / -0.1348855397731392) * x2) - (x4 / ((exp(x2) - x2) / x3))
18, (((-0.7020083837396962 * (x1 * x1)) / (x1 - (log(x5) + x5))) / exp(sqrt(x5))) * 0.26068741801247797                                                                                                                                                       ,2.4889965289098623,3.649229049901079, (0.019010677233767304 / (x5 + -3.2595571899342635)) - (0.00197090331916806 / (cos(x1 + 0.743039513387448) * cos(exp(x2) * (x3 * -0.5498377833432686))))
22, (1.0169905620666417 + (x1 * (-1.5678105185206959 * x1))) - ((((x3 + cos(log(x3))) * exp(log(x3))) + sqrt(x2)) * x1)                                                                                                                                       ,211.16303289463556,3.5700981168992243, (cos(x3) + (((x1 * (((x3 * (x3 - -0.727465036165157)) + (x1 + (x2 * 0.2834093782468771))) + x1)) * -0.8554377632661467) + -1.191768886825727)) + cos(x3)
30, (sqrt((x2 - -1.1061386970646871) * (1.3656245502266446 * x4)) * (((log(x1) + x2) - (2.474128170348689 / x4)) / log(x3 + (0.039757761636769404 + (x1 + 3.039675997146527))))) + exp(sqrt(x4))                                                              ,17.417509589338742,3.4961547063217333, (((((x2 - sqrt(x3)) / 10.819586686192284) * (x4 + (x2 + (x4 - x3)))) + ((log(x4) * ((x2 + x4) - -0.16432014235994116)) + log(x1))) + x2) - 0.4171067163618152
22, (((x3 * x1) - (x1 + x3)) * (x1 - ((x1 - cos(x1)) * x3))) + cos(sqrt(x3 + x3))                                                                                                                                                                             ,1183.2547731499567,3.411453509450204, (((x3 + -0.9677770225136134) * ((((x1 + -1.0035196287983055) * x3) - (x1 - (cos(x1) * -0.7875221484587984))) - 0.2210856991877568)) * (cos(x1) - x1)) - 0.6452354167492799
22, (0.7322113479063598 / ((1.1520773122377366 / x4) - -0.16961338362945064)) / ((x4 / cos(x4 - x4)) - cos(-2.0118833817095907 / log(x2 + x1)))                                                                                                               ,2.524056102410807,3.356670981589554, cos((0.08078761017907193 / (x4 - (0.4952206289513666 / x4))) + -1.5661076768662665) * ((((-2.569250654284723 - ((-0.9177771796533722 + cos(x2)) * x5)) / x4) + x1) + x2)
16, (-0.8531552969749455 * (x2 * (-0.9826822517958028 * log(x2)))) * exp(sqrt((x3 + 1.4730564073819723) - -0.7225654101129367))                                                                                                                               ,125.77968010271718,3.237515528721881, (((x2 * (log(sqrt(x2)) * ((sqrt(x3) * x3) + 5.918772744048124))) - cos(x3)) * 1.4403329250183723) - -0.26612595230133407
24, ((x2 * 0.4229071493521298) + (cos(x1) * (log(x1) - 0.43540012228212566))) * (sqrt(x1) * ((x2 * 0.5372044057339204) * log(x1 * sqrt(x1))))                                                                                                                 ,48.13954542871621,3.0375221356433046, ((((x2 * 0.2745488728295062) + 0.0928246194072693) + (cos(x1) * (x1 * 0.13789565965714295))) * ((x2 * (x1 + -0.7230386730220587)) - 0.3892070153349625)) + cos(x1 - -1.0983925735913782)
19, (-0.781987400765949 / exp(x1)) * (((-0.6868296552024491 - x3) / (log(x2) - (exp(cos(x1)) * x2))) / x2)                                                                                                                                                    ,3.7079496870141,3.0013372362209774, ((((-0.5424595186531197 / exp(x1)) / x2) * x3) - (0.7277365741065619 / (exp(cos(x5 * 0.12078315219837579) * x2) - x2))) / 2.563351412086872
18, (((x2 * x5) - -0.04091973891240853) + exp(x5 * 0.8492536663999203)) - (x3 / cos(cos(x5 * x4)))                                                                                                                                                            ,992.4347872051676,2.864709732231701, (x5 * x2) + ((exp(x5 / 1.177501345171914) - (x3 * 1.3522867860893055)) + (-0.021817969602165973 * exp(exp(cos(x5 * x4)))))
20, ((0.9577247312526432 + (x4 + x2)) - x1) * sqrt(((x1 + x1) + 0.9099399004239858) + (x2 * (x3 * 0.5301325839515463)))                                                                                                                                       ,26.630854444566637,2.864416218933712, 1.2908087697112283 - (((x1 - (x4 - -0.5934662442213285)) - x2) * ((1.0048886486647277 - (x1 * -0.23138105347515564)) + (sqrt(x2) * (sqrt(x3) / 1.7115368403944238))))
14, (cos(log(x2)) * exp(x2)) / ((x2 * 0.8866496129486751) + (-0.12233894135460263 + x1))                                                                                                                                                                      ,230.3091458834893,2.7932207263933133, (((exp(x2) * -0.7782437467832521) / (x1 + 9.66418702582024)) + sqrt(0.41892254432720866 * exp(x2))) + -0.2061363997345906
13, (sqrt(exp(x1) - 0.4324725952426049) + cos(x1)) * (sqrt(x1) * x1)                                                                                                                                                                                          ,1085.4774350779394,2.77470259945331, (exp((x1 * 0.6462662070524764) + 2.0073074086541016) + ((cos(x1) - 8.871235423698154) * x1)) + -4.516011381020969
28, ((-0.3318379164659439 * cos(x1 / 0.566015164361292)) - x1) / ((-1.6349459884780313 / ((((x1 * (x1 * 0.22057839689741612)) * exp(x1)) / (1.5702482315281352 + exp(x1))) * x1)) * 0.4808815726271671)                                                       ,742.7424881398472,2.7404674057764087, (exp((log(x1) * 4.00820356248235) + -1.2903114782804779) + ((x1 * ((x1 + -2.0999767043951616) * cos(x1 * 1.7663249658401483))) + -0.6968917367415405)) - cos(log(x1) * 5.159678959322839)
18, ((sqrt(x2) * x2) * x4) + (sqrt(sqrt(x3)) * (((x2 / 4.378755308349022) - x3) / 0.1201673737199319))                                                                                                                                                        ,81.2739700689343,2.6768401404565765, (16.098751910980752 * sqrt(x3)) + (((sqrt(x3) + ((sqrt(x2) * x4) - cos(2.1285553128905166))) * x2) + (x3 * -19.87495400444568))
22, 0.9072252419873542 * ((cos(log(x4)) - ((cos(x4) * x1) / (x1 - ((0.3078274971610584 / x3) * -1.473218016468082)))) * (x1 * x4))                                                                                                                            ,20.643745825061977,2.60155863859933, (((((cos(x4) - 1.6011259733774625) + log(x4 + (0.634267814715279 / x4))) / 13.409770980898882) * (x4 * x1)) * -12.007187770367171) - 0.13339103343873754
18, ((x2 - x1) * cos(sqrt(x2))) * ((-1.5290360532523042 / exp((-1.5532664019564584 - x2) * 0.5494791521253727)) - 1.8329895143477763)                                                                                                                         ,1228.2785480822552,2.4851779122649367, (exp((x2 * 0.4155324288021847) - -0.6164299728056799) * ((x2 - 2.577805712953331) * (x2 - x1))) - cos(exp(cos(x2 * -1.4164191349996615)))
24, cos(sqrt(x2 + (x5 - -0.19972395998874212))) + (((1.5181250806232853 + x1) - 0.7441913963201532) * (x5 - exp(1.4318186152175043 - (x5 / (x2 * 1.161912701877541)))))                                                                                       ,25.9646685196456,2.4251864974945265, (((cos((sqrt(x5) - sqrt(x2)) / 1.8367775363458614) + x1) * 1.1887155498422453) * (x5 - sqrt(x2))) - exp(exp((x5 - sqrt(x1)) / -2.717839266578437))
15, (cos(x1 * -1.487605784281181) - (0.4644107533597082 - (x1 * x1))) * (x2 / sqrt(x1))                                                                                                                                                                       ,65.94753490577355,2.3929496881418104, (((x1 - ((cos(x1 + sqrt(x1)) * -0.5145591189196633) / x1)) * x2) * sqrt(x1)) + -1.0912829838722888
