true_equation,equation_simplified,complexity_multivar,complexity_simplified,eval_std,eval_mean,eval_min,eval_max
 x + (cos(x - -0.5660291395336476) + 1.054139581319952)                                                                                                                                                                                                  ,x + cos(x + 0.5660291395336476) + 1.054139581319952,8,6,2.8626608862599627,5.909955120813457,1.898176717039992,10.63768226686108
 cos(x) * ((0.2038516838166015 * x) + 0.39286533401081286)                                                                                                                                                                                               ,(0.2038516838166015*x + 0.39286533401081286)*cos(x),8,6,1.1311518893631825,-0.1704151721824195,-2.3230308163457902,1.685941396425769
 ((-0.48231304540577113 * cos((0.10066164055952351 / exp(x)) / (((-0.16162214887034104 + x) / -0.11470902423075191) / 0.28065182349291207))) - -0.10473296369655073) + (-1.5509763493503443 - x)                                                        ,-x - 0.48231304540577113*cos(0.10066164055952351*exp(-x)/(5.020366499483157 - 31.062366974904357*x)) - 1.4462433856537936,21,16,2.890870542064402,-6.927862693475517,-11.928556431059564,-1.4557121929975103
 (0.48556642523546184 + (-0.23031123747033386 - x)) + (((-1.5181224908712618 + (x - -2.016940067646938)) + -0.800759237130987) * cos(x * x))                                                                                                           ,-x + (x - 0.30194166035531075)*cos(x**2) + 0.25525518776512798,18,11,4.8514686668569365,-4.784057789925214,-19.179562870973044,-0.0465837354151962
 sqrt(sqrt(x) * x)                                                                                                                                                                                                                                       ,sqrt(x**(3/2)),5,6,1.5261318590534585,3.2129734512632533,3.162277660168379e-08,5.623413251903491
 exp(cos((x / -0.981763126476605) - 1.0268997292215696)) - sqrt(x * 2.019611215353727)                                                                                                                                                                   ,-1.421130259812142*sqrt(x) + exp(cos(1.01857563503005*x + 1.0268997292215696)),12,10,1.2779192844665448,-1.9481959187631623,-3.7859071233697534,1.6777703766061431
 exp((-0.19147023152048084 / ((((-0.12904321752624712 * x) - (0.797119180313538 - x)) / cos(-1.489923890509618 / x)) / 1.1844678614624444)) * sqrt(0.13544602573616232 * x))                                                                           ,exp(-0.083465630237225769*sqrt(x)*cos(1.489923890509618/x)/(0.87095678247375288*x - 0.797119180313538)),22,13,0.0591396085953924,0.9426391849008168,0.2529268145922595,2.136787264292239
 exp(cos((x + -0.37234198797743434) + (x - (0.12920286579478568 - x)))) / ((x - exp(x)) + ((x + x) / exp(x)))                                                                                                                                      ,exp(cos(3*x - 0.50154485377222002))/(x + 2*x*exp(-x) - exp(x)),23,15,0.8526574678094785,-0.3134905577515535,-4.151921440272669,-2.376317678953112e-05
 -0.10965697556727876 - cos((x / -1.1885092631391703) * cos(x * x))                                                                                                                                                                                     ,-cos(0.84139016077900226*x*cos(x**2)) - 0.10965697556727876,11,11,0.7131386671275647,-0.2624784443168925,-1.1096569755672787,0.8903414147055541
 x + (x + x)                                                                                                                                                                                                                                            ,3*x,5,2,8.668918626255937,15.00000000015,3e-10,30.0
 sqrt((1.1271539995414843 + x) + exp(x * -0.6078248868136629))                                                                                                                                                                                           ,1.061675091325724*sqrt(0.88719021571745355*x + 1 + 0.88719021571745355*exp(-0.6078248868136629*x)),9,13,0.5585770264583279,2.445327619931112,1.4584766023425613,3.336082461001797
 ((sqrt(x) * sqrt(x)) * (cos((-0.9901451410683009 / x) * cos(x)) - 1.05949825043392)) + exp(sqrt(x))                                                                                                                                                  ,x*(cos(0.9901451410683009*cos(x)/x) - 1.05949825043392) + exp(sqrt(x)),19,11,6.225998285078791,10.038834136460794,1.0000099999716,22.99486861620654
 exp(((x - -0.15320341881193036) + (sqrt(x - -1.1227358591256467) + (x / -0.5990626858384541))) * cos(x / 1.003017096227685))                                                                                                                          ,exp((-0.6692743908767912*x + 1.059592307977765*sqrt(0.89068144735198024*x + 1) + 0.15320341881193036)*cos(0.9969919792603414*x)),18,17,4.986125157172663,2.9832423906452483,0.2416246355993005,19.41632551994648
 cos(sqrt((x + (-0.8061237984984253 + x)) - (-1.0989518994015872 - ((x * 0.13883935203609374) * ((0.41588306153654403 + x) * x)))))                                                                                                                   ,cos(sqrt(2)*sqrt(0.06941967601804687*x**2*(x + 0.41588306153654403) + x + 0.14641405045158095)),19,16,0.6887716538143318,-0.0757791643012425,-0.9999997344431572,0.9999954412173264
 cos(x - 1.0089096981253438) - x                                                                                                                                                                                                                         ,-x + cos(x - 1.0089096981253438),6,5,3.09162466513312,-4.873667886071682,-10.907422295409052,0.532783707396896
 exp(-0.4191467900883746 / (x - -0.22148378700281904))                                                                                                                                                                                                    ,exp(-0.4191467900883746/(x + 0.22148378700281904)),6,5,0.1382446053870241,0.8684258756824652,0.1507022739380673,0.9598229366048574
 cos(x * x) - (cos(sqrt(x * (0.5134077648971801 / x))) / (cos(x) + (x + x)))                                                                                                                                                                        ,cos(x**2) - 0.7540926894137911/(2*x + cos(x)),19,11,0.6940294299141222,-0.0726060143213356,-1.2255087742378152,0.9586786424599236
